source,period,model,symbol,direction,opened_at,closed_at,r,pnl,coin_ret,btc_ret,aligned_btc,aligned_coin
live-scalp,live,vwap_clone,BNB-USDT-SWAP,short,2026-09-19T05:00:00+00:00,2026-09-19T05:00:00+00:00,-1.9045821550651514,-16.60538593,0.0,0.0,neutral,neutral
live-scalp,live,vwap_clone,ADA-USDT-SWAP,short,2026-09-19T05:30:00+00:00,2026-09-19T08:00:00+00:00,1.329959972552981,54.52631454,-0.00843694493783309,0.0026626736848343047,misaligned,aligned
live-scalp,live,vwap_clone,PENGU-USDT-SWAP,short,2026-09-19T05:30:00+00:00,2026-09-19T06:15:00+00:00,1.242304193375479,30.1803805,-0.008458285274894228,-0.0007517701780548336,aligned,aligned
live-scalp,live,vwap_clone,XRP-USDT-SWAP,short,2026-09-19T05:30:00+00:00,2026-09-19T05:30:00+00:00,-1.5753138709301597,-21.51561344,0.0,0.0,neutral,neutral
live-scalp,live,vwap_clone,BTC-USDT-SWAP,short,2026-09-19T05:45:00+00:00,2026-09-19T07:15:00+00:00,-1.9852085579138212,-15.81433489,0.0007047094585337366,0.0007047094585337366,misaligned,misaligned
live-scalp,live,vwap_clone,ETH-USDT-SWAP,short,2026-09-19T06:30:00+00:00,2026-09-19T07:00:00+00:00,-2.017787391048111,-15.69285797,0.0007687214107943152,0.00114500755729674,misaligned,misaligned
live-scalp,live,vwap_clone,NEAR-USDT-SWAP,short,2026-09-19T07:15:00+00:00,2026-09-19T10:30:00+00:00,-0.10694810873254935,-7.552827505,0.0013550135501354532,0.0018980457158925823,misaligned,misaligned
live-scalp,live,vwap_clone,BTC-USDT-SWAP,short,2026-09-19T07:30:00+00:00,2026-09-19T08:00:00+00:00,-2.239662660859096,-13.69774267,0.0022210020420880827,0.0022210020420880827,misaligned,misaligned
live-scalp,live,vwap_clone,XRP-USDT-SWAP,short,2026-09-19T08:30:00+00:00,2026-09-19T10:30:00+00:00,-1.5113352914704448,-23.32777437,0.0023992661068379384,-0.0006569017120038323,aligned,misaligned
live-scalp,live,vwap_clone,ETHFI-USDT-SWAP,short,2026-09-19T08:45:00+00:00,2026-09-19T09:00:00+00:00,-0.5317499548598335,-9.351031131,0.00108181203515878,0.0013519115586593244,misaligned,misaligned
