bar,symbol,ts,open,close
15m,ADA-USDT-SWAP,2026-09-19T07:15:00+00:00,0.2235,0.2229
15m,ADA-USDT-SWAP,2026-09-19T07:30:00+00:00,0.2229,0.2216
15m,ADA-USDT-SWAP,2026-09-19T08:00:00+00:00,0.2216,0.2233
15m,ADA-USDT-SWAP,2026-09-19T12:30:00+00:00,0.2257,0.2263
15m,ADA-USDT-SWAP,2026-09-19T15:45:00+00:00,0.2278,0.227
15m,ADA-USDT-SWAP,2026-09-19T16:45:00+00:00,0.2285,0.2297
15m,ADA-USDT-SWAP,2026-09-19T23:15:00+00:00,0.2279,0.2275
15m,ADA-USDT-SWAP,2026-09-19T23:30:00+00:00,0.2275,0.2281
15m,ADA-USDT-SWAP,2026-09-20T00:30:00+00:00,0.2287,0.2293
15m,ADA-USDT-SWAP,2026-09-21T19:00:00+00:00,0.2438,0.2428
15m,ADA-USDT-SWAP,2026-09-21T19:15:00+00:00,0.2429,0.243
15m,ADA-USDT-SWAP,2026-09-21T19:30:00+00:00,0.243,0.2431
15m,ADA-USDT-SWAP,2026-09-23T12:30:00+00:00,0.25,0.2502
15m,ADA-USDT-SWAP,2026-09-23T13:00:00+00:00,0.2502,0.2476
15m,ADA-USDT-SWAP,2026-09-23T13:30:00+00:00,0.2487,0.2493
15m,ADA-USDT-SWAP,2026-09-23T14:00:00+00:00,0.2485,0.2406
15m,ADA-USDT-SWAP,2026-09-24T04:15:00+00:00,0.2386,0.2406
15m,ADA-USDT-SWAP,2026-09-24T04:30:00+00:00,0.2407,0.2396
15m,ADA-USDT-SWAP,2026-09-24T07:15:00+00:00,0.2405,0.2414
15m,ADA-USDT-SWAP,2026-09-24T08:00:00+00:00,0.242,0.2414
15m,ADA-USDT-SWAP,2026-09-24T08:15:00+00:00,0.2413,0.2388
15m,ADA-USDT-SWAP,2026-09-24T09:30:00+00:00,0.235,0.2341
15m,ADA-USDT-SWAP,2026-09-24T10:15:00+00:00,0.2347,0.2341
15m,ADA-USDT-SWAP,2026-09-24T11:00:00+00:00,0.236,0.2366
15m,ADA-USDT-SWAP,2026-09-24T11:30:00+00:00,0.236,0.2359
15m,ADA-USDT-SWAP,2026-09-24T23:45:00+00:00,0.2483,0.2476
15m,ADA-USDT-SWAP,2026-09-25T00:00:00+00:00,0.2476,0.2501
15m,ADA-USDT-SWAP,2026-09-25T00:30:00+00:00,0.2494,0.2492
15m,ADA-USDT-SWAP,2026-09-25T00:45:00+00:00,0.2492,0.2502
15m,ADA-USDT-SWAP,2026-09-25T01:00:00+00:00,0.2502,0.2517
15m,ADA-USDT-SWAP,2026-09-25T01:30:00+00:00,0.2507,0.2504
15m,ADA-USDT-SWAP,2026-09-25T01:45:00+00:00,0.2504,0.2497
15m,ADA-USDT-SWAP,2026-09-25T02:00:00+00:00,0.2498,0.2508
15m,ADA-USDT-SWAP,2026-09-25T02:30:00+00:00,0.2495,0.2481
15m,ADA-USDT-SWAP,2026-09-25T06:30:00+00:00,0.2474,0.2472
15m,ADA-USDT-SWAP,2026-09-25T07:45:00+00:00,0.2469,0.2491
15m,ADA-USDT-SWAP,2026-09-25T08:15:00+00:00,0.2494,0.2525
15m,ADA-USDT-SWAP,2026-09-25T08:45:00+00:00,0.2513,0.2519
15m,ADA-USDT-SWAP,2026-09-25T09:00:00+00:00,0.2519,0.2522
15m,ADA-USDT-SWAP,2026-09-25T10:00:00+00:00,0.2531,0.2516
15m,ADA-USDT-SWAP,2026-09-25T10:15:00+00:00,0.2516,0.2531
15m,ADA-USDT-SWAP,2026-09-25T10:30:00+00:00,0.2531,0.2525
15m,ADA-USDT-SWAP,2026-09-25T10:45:00+00:00,0.2526,0.2526
15m,ADA-USDT-SWAP,2026-09-25T11:00:00+00:00,0.2526,0.2566
15m,ADA-USDT-SWAP,2026-09-25T14:30:00+00:00,0.2519,0.2524
15m,ADA-USDT-SWAP,2026-09-25T16:45:00+00:00,0.2562,0.2538
15m,ADA-USDT-SWAP,2026-09-25T17:00:00+00:00,0.2538,0.2561
15m,ADA-USDT-SWAP,2026-09-26T01:00:00+00:00,0.2571,0.2582
15m,ADA-USDT-SWAP,2026-09-26T01:15:00+00:00,0.2581,0.2585
15m,ADA-USDT-SWAP,2026-09-26T09:15:00+00:00,0.2533,0.2534
15m,ADA-USDT-SWAP,2026-09-26T09:30:00+00:00,0.2534,0.2539
15m,ADA-USDT-SWAP,2026-09-26T09:45:00+00:00,0.254,0.254
15m,ADA-USDT-SWAP,2026-09-26T10:00:00+00:00,0.2541,0.2562
15m,ADA-USDT-SWAP,2026-09-26T10:45:00+00:00,0.2565,0.2575
15m,ADA-USDT-SWAP,2026-09-26T11:45:00+00:00,0.2578,0.257
15m,ADA-USDT-SWAP,2026-09-26T12:30:00+00:00,0.2555,0.2548
15m,AVAX-USDT-SWAP,2026-09-13T23:30:00+00:00,7.295,7.301
15m,AVAX-USDT-SWAP,2026-09-14T04:30:00+00:00,7.394,7.403
15m,AVAX-USDT-SWAP,2026-09-14T10:00:00+00:00,7.393,7.381
15m,AVAX-USDT-SWAP,2026-09-14T12:15:00+00:00,7.471,7.524
15m,AVAX-USDT-SWAP,2026-09-14T13:00:00+00:00,7.451,7.446
15m,AVAX-USDT-SWAP,2026-09-14T13:30:00+00:00,7.47,7.481
15m,AVAX-USDT-SWAP,2026-09-14T13:45:00+00:00,7.48,7.456
15m,AVAX-USDT-SWAP,2026-09-14T14:00:00+00:00,7.455,7.494
15m,AVAX-USDT-SWAP,2026-09-14T14:15:00+00:00,7.494,7.467
15m,AVAX-USDT-SWAP,2026-09-14T17:45:00+00:00,7.592,7.606
15m,AVAX-USDT-SWAP,2026-09-14T18:15:00+00:00,7.571,7.593
15m,AVAX-USDT-SWAP,2026-09-14T18:30:00+00:00,7.594,7.607
15m,AVAX-USDT-SWAP,2026-09-14T18:45:00+00:00,7.608,7.607
15m,AVAX-USDT-SWAP,2026-09-14T19:15:00+00:00,7.598,7.624
15m,AVAX-USDT-SWAP,2026-09-14T21:30:00+00:00,7.641,7.634
15m,AVAX-USDT-SWAP,2026-09-14T21:45:00+00:00,7.635,7.626
15m,AVAX-USDT-SWAP,2026-09-14T22:30:00+00:00,7.637,7.624
15m,AVAX-USDT-SWAP,2026-09-14T22:45:00+00:00,7.624,7.612
15m,AVAX-USDT-SWAP,2026-09-14T23:45:00+00:00,7.576,7.559
15m,AVAX-USDT-SWAP,2026-09-15T00:15:00+00:00,7.567,7.559
15m,AVAX-USDT-SWAP,2026-09-15T00:30:00+00:00,7.56,7.565
15m,AVAX-USDT-SWAP,2026-09-15T00:45:00+00:00,7.566,7.571
15m,AVAX-USDT-SWAP,2026-09-15T01:15:00+00:00,7.538,7.529
15m,AVAX-USDT-SWAP,2026-09-15T03:15:00+00:00,7.509,7.516
15m,AVAX-USDT-SWAP,2026-09-15T03:30:00+00:00,7.516,7.545
15m,AVAX-USDT-SWAP,2026-09-15T04:00:00+00:00,7.536,7.517
15m,AVAX-USDT-SWAP,2026-09-15T04:15:00+00:00,7.518,7.513
15m,AVAX-USDT-SWAP,2026-09-15T04:30:00+00:00,7.515,7.523
15m,AVAX-USDT-SWAP,2026-09-15T05:00:00+00:00,7.518,7.484
15m,AVAX-USDT-SWAP,2026-09-15T05:30:00+00:00,7.479,7.498
15m,AVAX-USDT-SWAP,2026-09-15T06:00:00+00:00,7.516,7.516
15m,AVAX-USDT-SWAP,2026-09-15T06:30:00+00:00,7.497,7.495
15m,AVAX-USDT-SWAP,2026-09-15T06:45:00+00:00,7.495,7.469
15m,AVAX-USDT-SWAP,2026-09-15T07:00:00+00:00,7.468,7.483
15m,AVAX-USDT-SWAP,2026-09-15T07:15:00+00:00,7.483,7.485
15m,AVAX-USDT-SWAP,2026-09-15T10:15:00+00:00,7.521,7.518
15m,AVAX-USDT-SWAP,2026-09-15T10:30:00+00:00,7.517,7.518
15m,AVAX-USDT-SWAP,2026-09-15T10:45:00+00:00,7.518,7.516
15m,AVAX-USDT-SWAP,2026-09-15T11:15:00+00:00,7.512,7.477
15m,AVAX-USDT-SWAP,2026-09-15T12:15:00+00:00,7.493,7.533
15m,AVAX-USDT-SWAP,2026-09-15T12:45:00+00:00,7.533,7.549
15m,AVAX-USDT-SWAP,2026-09-15T13:15:00+00:00,7.568,7.588
15m,AVAX-USDT-SWAP,2026-09-15T13:45:00+00:00,7.499,7.534
15m,AVAX-USDT-SWAP,2026-09-15T14:15:00+00:00,7.514,7.49
15m,AVAX-USDT-SWAP,2026-09-15T14:30:00+00:00,7.489,7.406
15m,AVAX-USDT-SWAP,2026-09-16T05:15:00+00:00,7.32,7.327
15m,AVAX-USDT-SWAP,2026-09-16T06:30:00+00:00,7.305,7.293
15m,AVAX-USDT-SWAP,2026-09-16T14:45:00+00:00,7.255,7.239
15m,AVAX-USDT-SWAP,2026-09-16T18:45:00+00:00,7.315,7.267
15m,AVAX-USDT-SWAP,2026-09-17T04:00:00+00:00,7.548,7.538
15m,AVAX-USDT-SWAP,2026-09-17T04:15:00+00:00,7.538,7.517
15m,AVAX-USDT-SWAP,2026-09-17T04:45:00+00:00,7.532,7.541
15m,AVAX-USDT-SWAP,2026-09-17T05:15:00+00:00,7.526,7.527
15m,AVAX-USDT-SWAP,2026-09-17T05:45:00+00:00,7.503,7.501
15m,AVAX-USDT-SWAP,2026-09-17T06:30:00+00:00,7.52,7.525
15m,AVAX-USDT-SWAP,2026-09-17T06:45:00+00:00,7.525,7.519
15m,AVAX-USDT-SWAP,2026-09-17T07:15:00+00:00,7.539,7.544
15m,AVAX-USDT-SWAP,2026-09-17T07:45:00+00:00,7.536,7.535
15m,AVAX-USDT-SWAP,2026-09-17T08:00:00+00:00,7.536,7.534
15m,AVAX-USDT-SWAP,2026-09-17T08:45:00+00:00,7.573,7.582
15m,AVAX-USDT-SWAP,2026-09-17T09:00:00+00:00,7.582,7.577
15m,AVAX-USDT-SWAP,2026-09-17T09:15:00+00:00,7.576,7.564
15m,AVAX-USDT-SWAP,2026-09-17T09:30:00+00:00,7.565,7.556
15m,AVAX-USDT-SWAP,2026-09-17T09:45:00+00:00,7.556,7.52
15m,AVAX-USDT-SWAP,2026-09-17T10:15:00+00:00,7.514,7.52
15m,AVAX-USDT-SWAP,2026-09-17T11:30:00+00:00,7.542,7.512
15m,AVAX-USDT-SWAP,2026-09-17T11:45:00+00:00,7.513,7.559
15m,AVAX-USDT-SWAP,2026-09-17T14:45:00+00:00,7.596,7.57
15m,AVAX-USDT-SWAP,2026-09-17T15:30:00+00:00,7.544,7.591
15m,AVAX-USDT-SWAP,2026-09-17T22:30:00+00:00,7.547,7.577
15m,AVAX-USDT-SWAP,2026-09-17T23:15:00+00:00,7.59,7.61
15m,AVAX-USDT-SWAP,2026-09-17T23:45:00+00:00,7.607,7.606
15m,AVAX-USDT-SWAP,2026-09-18T00:00:00+00:00,7.606,7.605
15m,AVAX-USDT-SWAP,2026-09-18T00:30:00+00:00,7.585,7.603
15m,AVAX-USDT-SWAP,2026-09-18T00:45:00+00:00,7.603,7.644
15m,AVAX-USDT-SWAP,2026-09-18T01:15:00+00:00,7.636,7.633
15m,AVAX-USDT-SWAP,2026-09-18T01:30:00+00:00,7.633,7.672
15m,AVAX-USDT-SWAP,2026-09-18T02:15:00+00:00,7.692,7.697
15m,AVAX-USDT-SWAP,2026-09-18T02:30:00+00:00,7.698,7.72
15m,AVAX-USDT-SWAP,2026-09-18T07:15:00+00:00,7.897,7.896
15m,AVAX-USDT-SWAP,2026-09-18T08:00:00+00:00,7.925,7.917
15m,AVAX-USDT-SWAP,2026-09-18T08:30:00+00:00,7.931,7.925
15m,AVAX-USDT-SWAP,2026-09-18T09:15:00+00:00,7.937,7.939
15m,AVAX-USDT-SWAP,2026-09-18T09:30:00+00:00,7.94,7.944
15m,AVAX-USDT-SWAP,2026-09-18T10:15:00+00:00,7.966,8.016
15m,AVAX-USDT-SWAP,2026-09-18T14:00:00+00:00,8.075,8.058
15m,AVAX-USDT-SWAP,2026-09-18T14:15:00+00:00,8.057,8.084
15m,AVAX-USDT-SWAP,2026-09-18T19:45:00+00:00,8.283,8.275
15m,AVAX-USDT-SWAP,2026-09-18T20:15:00+00:00,8.245,8.229
15m,AVAX-USDT-SWAP,2026-09-19T00:00:00+00:00,8.202,8.235
15m,AVAX-USDT-SWAP,2026-09-19T02:00:00+00:00,8.693,8.628
15m,AVAX-USDT-SWAP,2026-09-19T02:15:00+00:00,8.628,8.545
15m,AVAX-USDT-SWAP,2026-09-19T02:30:00+00:00,8.545,8.554
15m,AVAX-USDT-SWAP,2026-09-19T03:00:00+00:00,8.604,8.57
15m,AVAX-USDT-SWAP,2026-09-19T03:15:00+00:00,8.569,8.495
15m,AVAX-USDT-SWAP,2026-09-19T03:45:00+00:00,8.471,8.489
15m,AVAX-USDT-SWAP,2026-09-19T04:00:00+00:00,8.489,8.512
15m,AVAX-USDT-SWAP,2026-09-19T06:00:00+00:00,8.468,8.451
15m,AVAX-USDT-SWAP,2026-09-19T06:15:00+00:00,8.451,8.434
15m,AVAX-USDT-SWAP,2026-09-19T06:30:00+00:00,8.435,8.535
15m,AVAX-USDT-SWAP,2026-09-19T06:45:00+00:00,8.535,8.472
15m,AVAX-USDT-SWAP,2026-09-19T13:15:00+00:00,9.254,9.194
15m,AVAX-USDT-SWAP,2026-09-19T13:30:00+00:00,9.195,9.397
15m,AVAX-USDT-SWAP,2026-09-19T14:00:00+00:00,9.376,9.312
15m,AVAX-USDT-SWAP,2026-09-19T14:15:00+00:00,9.311,9.428
15m,AVAX-USDT-SWAP,2026-09-20T11:30:00+00:00,9.94,10.044
15m,AVAX-USDT-SWAP,2026-09-20T14:30:00+00:00,10.646,10.848
15m,AVAX-USDT-SWAP,2026-09-20T16:15:00+00:00,11.291,11.13
15m,AVAX-USDT-SWAP,2026-09-20T16:30:00+00:00,11.13,11.231
15m,AVAX-USDT-SWAP,2026-09-20T17:00:00+00:00,11.299,11.075
15m,AVAX-USDT-SWAP,2026-09-20T17:15:00+00:00,11.071,11.128
15m,AVAX-USDT-SWAP,2026-09-20T17:45:00+00:00,11.06,11.016
15m,AVAX-USDT-SWAP,2026-09-20T18:00:00+00:00,11.015,11.251
15m,AVAX-USDT-SWAP,2026-09-20T20:30:00+00:00,11.311,11.235
15m,AVAX-USDT-SWAP,2026-09-20T23:00:00+00:00,11.247,11.312
15m,AVAX-USDT-SWAP,2026-09-20T23:30:00+00:00,11.303,11.33
15m,AVAX-USDT-SWAP,2026-09-20T23:45:00+00:00,11.33,11.309
15m,AVAX-USDT-SWAP,2026-09-21T05:30:00+00:00,11.392,11.386
15m,AVAX-USDT-SWAP,2026-09-21T06:15:00+00:00,11.17,11.22
15m,AVAX-USDT-SWAP,2026-09-21T06:45:00+00:00,11.093,11.127
15m,AVAX-USDT-SWAP,2026-09-21T08:00:00+00:00,10.932,10.944
15m,AVAX-USDT-SWAP,2026-09-21T08:15:00+00:00,10.943,11.099
15m,AVAX-USDT-SWAP,2026-09-21T08:30:00+00:00,11.098,11.16
15m,AVAX-USDT-SWAP,2026-09-21T08:45:00+00:00,11.159,11.108
15m,AVAX-USDT-SWAP,2026-09-21T09:30:00+00:00,11.239,11.249
15m,AVAX-USDT-SWAP,2026-09-21T12:45:00+00:00,11.42,11.445
15m,AVAX-USDT-SWAP,2026-09-21T15:00:00+00:00,11.169,11.198
15m,AVAX-USDT-SWAP,2026-09-21T15:15:00+00:00,11.199,11.163
15m,AVAX-USDT-SWAP,2026-09-21T17:15:00+00:00,10.971,11.001
15m,AVAX-USDT-SWAP,2026-09-21T20:15:00+00:00,10.994,11.077
15m,AVAX-USDT-SWAP,2026-09-21T20:45:00+00:00,11.068,11.135
15m,AVAX-USDT-SWAP,2026-09-21T23:00:00+00:00,11.239,11.246
15m,AVAX-USDT-SWAP,2026-09-22T01:45:00+00:00,11.12,11.166
15m,AVAX-USDT-SWAP,2026-09-22T02:45:00+00:00,11.18,11.162
15m,AVAX-USDT-SWAP,2026-09-22T03:15:00+00:00,11.148,11.15
15m,AVAX-USDT-SWAP,2026-09-22T03:30:00+00:00,11.149,10.983
15m,AVAX-USDT-SWAP,2026-09-22T04:15:00+00:00,10.959,10.941
15m,AVAX-USDT-SWAP,2026-09-22T04:45:00+00:00,10.908,10.766
15m,AVAX-USDT-SWAP,2026-09-22T06:00:00+00:00,10.698,10.695
15m,AVAX-USDT-SWAP,2026-09-22T06:45:00+00:00,10.735,10.679
15m,AVAX-USDT-SWAP,2026-09-22T07:00:00+00:00,10.679,10.699
15m,AVAX-USDT-SWAP,2026-09-22T07:45:00+00:00,10.726,10.729
15m,AVAX-USDT-SWAP,2026-09-22T08:30:00+00:00,10.75,10.934
15m,AVAX-USDT-SWAP,2026-09-22T09:00:00+00:00,10.884,10.824
15m,AVAX-USDT-SWAP,2026-09-22T09:15:00+00:00,10.822,10.888
15m,AVAX-USDT-SWAP,2026-09-22T09:30:00+00:00,10.887,10.915
15m,AVAX-USDT-SWAP,2026-09-22T09:45:00+00:00,10.915,10.917
15m,AVAX-USDT-SWAP,2026-09-22T10:00:00+00:00,10.917,10.841
15m,AVAX-USDT-SWAP,2026-09-22T10:15:00+00:00,10.842,10.813
15m,AVAX-USDT-SWAP,2026-09-22T10:45:00+00:00,10.886,10.906
15m,AVAX-USDT-SWAP,2026-09-22T11:00:00+00:00,10.906,10.88
15m,AVAX-USDT-SWAP,2026-09-22T12:30:00+00:00,10.838,10.798
15m,AVAX-USDT-SWAP,2026-09-22T12:45:00+00:00,10.798,10.888
15m,AVAX-USDT-SWAP,2026-09-22T13:45:00+00:00,10.98,11.015
15m,AVAX-USDT-SWAP,2026-09-22T14:45:00+00:00,10.97,11.03
15m,AVAX-USDT-SWAP,2026-09-22T17:00:00+00:00,11.067,11.04
15m,AVAX-USDT-SWAP,2026-09-22T17:15:00+00:00,11.04,11.045
15m,AVAX-USDT-SWAP,2026-09-22T17:30:00+00:00,11.046,11.034
15m,AVAX-USDT-SWAP,2026-09-22T19:00:00+00:00,10.999,11.047
15m,AVAX-USDT-SWAP,2026-09-22T19:30:00+00:00,11.006,10.997
15m,AVAX-USDT-SWAP,2026-09-22T20:30:00+00:00,10.97,10.974
15m,AVAX-USDT-SWAP,2026-09-22T21:00:00+00:00,11.013,11.019
15m,AVAX-USDT-SWAP,2026-09-22T23:00:00+00:00,11.258,11.315
15m,AVAX-USDT-SWAP,2026-09-23T00:15:00+00:00,11.258,11.247
15m,AVAX-USDT-SWAP,2026-09-23T00:30:00+00:00,11.245,11.175
15m,AVAX-USDT-SWAP,2026-09-23T00:45:00+00:00,11.176,11.117
15m,AVAX-USDT-SWAP,2026-09-23T01:00:00+00:00,11.118,11.147
15m,AVAX-USDT-SWAP,2026-09-23T01:30:00+00:00,11.105,11.067
15m,AVAX-USDT-SWAP,2026-09-23T01:45:00+00:00,11.067,11.057
15m,AVAX-USDT-SWAP,2026-09-23T02:00:00+00:00,11.056,11.134
15m,AVAX-USDT-SWAP,2026-09-23T02:30:00+00:00,11.123,11.245
15m,AVAX-USDT-SWAP,2026-09-23T03:30:00+00:00,11.251,11.359
15m,AVAX-USDT-SWAP,2026-09-23T04:30:00+00:00,11.178,11.161
15m,AVAX-USDT-SWAP,2026-09-23T04:45:00+00:00,11.16,11.136
15m,AVAX-USDT-SWAP,2026-09-23T05:00:00+00:00,11.135,11.169
15m,AVAX-USDT-SWAP,2026-09-23T05:15:00+00:00,11.169,11.246
15m,AVAX-USDT-SWAP,2026-09-23T06:15:00+00:00,11.191,11.205
15m,AVAX-USDT-SWAP,2026-09-23T06:30:00+00:00,11.205,11.191
15m,AVAX-USDT-SWAP,2026-09-23T06:45:00+00:00,11.19,11.164
15m,AVAX-USDT-SWAP,2026-09-23T07:00:00+00:00,11.165,11.139
15m,AVAX-USDT-SWAP,2026-09-23T07:45:00+00:00,11.117,11.138
15m,AVAX-USDT-SWAP,2026-09-23T12:00:00+00:00,11.112,10.83
15m,AVAX-USDT-SWAP,2026-09-23T13:45:00+00:00,10.662,10.762
15m,AVAX-USDT-SWAP,2026-09-23T14:00:00+00:00,10.762,10.474
15m,AVAX-USDT-SWAP,2026-09-23T14:45:00+00:00,10.441,10.445
15m,AVAX-USDT-SWAP,2026-09-23T15:30:00+00:00,10.419,10.359
15m,AVAX-USDT-SWAP,2026-09-23T15:45:00+00:00,10.359,10.224
15m,AVAX-USDT-SWAP,2026-09-23T16:00:00+00:00,10.225,10.327
15m,AVAX-USDT-SWAP,2026-09-23T16:15:00+00:00,10.327,10.299
15m,AVAX-USDT-SWAP,2026-09-23T22:30:00+00:00,10.333,10.296
15m,AVAX-USDT-SWAP,2026-09-24T00:00:00+00:00,10.257,10.224
15m,AVAX-USDT-SWAP,2026-09-24T02:45:00+00:00,10.28,10.299
15m,AVAX-USDT-SWAP,2026-09-24T03:45:00+00:00,10.235,10.224
15m,AVAX-USDT-SWAP,2026-09-24T04:00:00+00:00,10.225,10.246
15m,AVAX-USDT-SWAP,2026-09-24T04:15:00+00:00,10.246,10.294
15m,AVAX-USDT-SWAP,2026-09-24T04:30:00+00:00,10.295,10.3
15m,AVAX-USDT-SWAP,2026-09-24T04:45:00+00:00,10.3,10.354
15m,AVAX-USDT-SWAP,2026-09-24T05:00:00+00:00,10.354,10.362
15m,AVAX-USDT-SWAP,2026-09-24T05:15:00+00:00,10.363,10.348
15m,AVAX-USDT-SWAP,2026-09-24T05:30:00+00:00,10.349,10.285
15m,AVAX-USDT-SWAP,2026-09-24T05:45:00+00:00,10.284,10.229
15m,AVAX-USDT-SWAP,2026-09-24T06:15:00+00:00,10.243,10.276
15m,AVAX-USDT-SWAP,2026-09-24T07:00:00+00:00,10.251,10.205
15m,AVAX-USDT-SWAP,2026-09-24T07:30:00+00:00,10.243,10.241
15m,AVAX-USDT-SWAP,2026-09-24T08:00:00+00:00,10.265,10.239
15m,AVAX-USDT-SWAP,2026-09-24T08:15:00+00:00,10.24,10.155
15m,AVAX-USDT-SWAP,2026-09-24T08:45:00+00:00,10.142,10.175
15m,AVAX-USDT-SWAP,2026-09-24T15:00:00+00:00,10.237,10.276
15m,AVAX-USDT-SWAP,2026-09-24T15:15:00+00:00,10.275,10.303
15m,AVAX-USDT-SWAP,2026-09-24T16:15:00+00:00,10.347,10.443
15m,AVAX-USDT-SWAP,2026-09-24T16:30:00+00:00,10.444,10.445
15m,AVAX-USDT-SWAP,2026-09-24T16:45:00+00:00,10.446,10.429
15m,AVAX-USDT-SWAP,2026-09-24T17:15:00+00:00,10.434,10.382
15m,AVAX-USDT-SWAP,2026-09-24T17:30:00+00:00,10.382,10.315
15m,AVAX-USDT-SWAP,2026-09-24T19:15:00+00:00,10.429,10.45
15m,AVAX-USDT-SWAP,2026-09-25T01:45:00+00:00,10.26,10.254
15m,AVAX-USDT-SWAP,2026-09-25T02:00:00+00:00,10.255,10.298
15m,AVAX-USDT-SWAP,2026-09-25T02:15:00+00:00,10.299,10.275
15m,AVAX-USDT-SWAP,2026-09-25T02:30:00+00:00,10.275,10.2
15m,AVAX-USDT-SWAP,2026-09-25T03:00:00+00:00,10.2,10.139
15m,AVAX-USDT-SWAP,2026-09-25T04:15:00+00:00,10.188,10.237
15m,AVAX-USDT-SWAP,2026-09-25T04:30:00+00:00,10.237,10.274
15m,AVAX-USDT-SWAP,2026-09-25T04:45:00+00:00,10.275,10.229
15m,AVAX-USDT-SWAP,2026-09-25T05:15:00+00:00,10.187,10.192
15m,AVAX-USDT-SWAP,2026-09-25T05:45:00+00:00,10.201,10.198
15m,AVAX-USDT-SWAP,2026-09-25T09:30:00+00:00,10.435,10.43
15m,AVAX-USDT-SWAP,2026-09-25T09:45:00+00:00,10.43,10.429
15m,AVAX-USDT-SWAP,2026-09-25T10:00:00+00:00,10.43,10.349
15m,AVAX-USDT-SWAP,2026-09-25T10:30:00+00:00,10.408,10.439
15m,AVAX-USDT-SWAP,2026-09-25T10:45:00+00:00,10.439,10.402
15m,AVAX-USDT-SWAP,2026-09-25T11:00:00+00:00,10.402,10.557
15m,AVAX-USDT-SWAP,2026-09-25T12:00:00+00:00,10.583,10.646
15m,AVAX-USDT-SWAP,2026-09-25T12:45:00+00:00,10.556,10.574
15m,AVAX-USDT-SWAP,2026-09-25T14:30:00+00:00,10.309,10.266
15m,AVAX-USDT-SWAP,2026-09-25T14:45:00+00:00,10.267,10.391
15m,AVAX-USDT-SWAP,2026-09-25T15:00:00+00:00,10.39,10.427
15m,AVAX-USDT-SWAP,2026-09-25T15:15:00+00:00,10.427,10.307
15m,AVAX-USDT-SWAP,2026-09-25T16:15:00+00:00,10.416,10.455
15m,AVAX-USDT-SWAP,2026-09-25T17:15:00+00:00,10.384,10.338
15m,AVAX-USDT-SWAP,2026-09-25T17:30:00+00:00,10.337,10.413
15m,AVAX-USDT-SWAP,2026-09-25T17:45:00+00:00,10.412,10.425
15m,AVAX-USDT-SWAP,2026-09-25T18:00:00+00:00,10.425,10.483
15m,BNB-USDT-SWAP,2026-09-14T09:45:00+00:00,723.6,724.5
15m,BNB-USDT-SWAP,2026-09-14T10:00:00+00:00,724.5,723.4
15m,BNB-USDT-SWAP,2026-09-14T13:00:00+00:00,719.6,718.5
15m,BNB-USDT-SWAP,2026-09-14T13:30:00+00:00,719.7,721.1
15m,BNB-USDT-SWAP,2026-09-14T13:45:00+00:00,721.1,720.3
15m,BNB-USDT-SWAP,2026-09-14T14:00:00+00:00,720.3,722.3
15m,BNB-USDT-SWAP,2026-09-14T14:15:00+00:00,722.4,720.9
15m,BNB-USDT-SWAP,2026-09-14T14:45:00+00:00,721.0,721.0
15m,BNB-USDT-SWAP,2026-09-14T15:00:00+00:00,721.1,721.3
15m,BNB-USDT-SWAP,2026-09-14T15:15:00+00:00,721.4,720.9
15m,BNB-USDT-SWAP,2026-09-14T15:30:00+00:00,721.0,722.2
15m,BNB-USDT-SWAP,2026-09-14T15:45:00+00:00,722.2,722.0
15m,BNB-USDT-SWAP,2026-09-14T16:15:00+00:00,722.6,723.5
15m,BNB-USDT-SWAP,2026-09-14T16:30:00+00:00,723.6,723.5
15m,BNB-USDT-SWAP,2026-09-14T16:45:00+00:00,723.6,724.4
15m,BNB-USDT-SWAP,2026-09-14T17:15:00+00:00,724.8,724.8
15m,BNB-USDT-SWAP,2026-09-14T17:45:00+00:00,724.5,725.9
15m,BNB-USDT-SWAP,2026-09-14T18:00:00+00:00,725.9,725.9
15m,BNB-USDT-SWAP,2026-09-14T18:15:00+00:00,726.0,727.3
15m,BNB-USDT-SWAP,2026-09-14T19:00:00+00:00,727.0,725.7
15m,BNB-USDT-SWAP,2026-09-14T19:15:00+00:00,725.7,725.7
15m,BNB-USDT-SWAP,2026-09-14T19:30:00+00:00,725.6,726.1
15m,BNB-USDT-SWAP,2026-09-14T19:45:00+00:00,726.2,725.1
15m,BNB-USDT-SWAP,2026-09-14T20:00:00+00:00,725.1,728.4
15m,BNB-USDT-SWAP,2026-09-14T22:45:00+00:00,723.5,722.1
15m,BNB-USDT-SWAP,2026-09-15T01:15:00+00:00,718.9,718.9
15m,BNB-USDT-SWAP,2026-09-15T02:15:00+00:00,720.1,720.1
15m,BNB-USDT-SWAP,2026-09-15T02:30:00+00:00,720.0,719.9
15m,BNB-USDT-SWAP,2026-09-15T02:45:00+00:00,719.9,721.5
15m,BNB-USDT-SWAP,2026-09-15T03:00:00+00:00,721.5,719.2
15m,BNB-USDT-SWAP,2026-09-15T03:15:00+00:00,719.1,720.8
15m,BNB-USDT-SWAP,2026-09-15T03:30:00+00:00,720.8,721.7
15m,BNB-USDT-SWAP,2026-09-15T03:45:00+00:00,721.8,720.9
15m,BNB-USDT-SWAP,2026-09-15T04:00:00+00:00,720.9,720.3
