ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-23T03:45:00+00:00,-0.8590404421,9993.695713,74.84612985,10067.6828,3
2026-09-23T04:00:00+00:00,-0.8590404421,9993.695713,60.50579226,10053.34246,3
2026-09-23T04:15:00+00:00,-0.8590404421,9993.695713,67.89917047,10060.73584,3
2026-09-23T04:30:00+00:00,-0.8590404421,9993.695713,68.78874217,10061.62541,3
2026-09-23T04:45:00+00:00,-0.8590404421,9993.695713,43.52384333,10036.36052,3
2026-09-23T05:00:00+00:00,-0.8590404421,9993.695713,42.51833637,10035.35501,3
2026-09-23T05:15:00+00:00,-0.8590404421,9993.695713,58.92316903,10051.75984,3
2026-09-23T05:30:00+00:00,-0.8590404421,9993.695713,50.2487804,10043.08545,3
2026-09-23T05:45:00+00:00,-0.8590404421,9993.695713,52.98082291,10045.8175,3
2026-09-23T06:00:00+00:00,-0.8590404421,9993.695713,46.88220876,10039.71888,3
2026-09-23T06:15:00+00:00,-0.8590404421,9993.695713,48.24066735,10041.07734,3
2026-09-23T06:30:00+00:00,-0.8590404421,9993.695713,50.92996241,10043.76663,3
2026-09-23T06:45:00+00:00,-0.8590404421,9993.695713,42.96337336,10035.80005,3
2026-09-23T07:00:00+00:00,-0.8590404421,9993.695713,28.31296873,10021.14964,3
2026-09-23T07:15:00+00:00,-0.8590404421,9993.695713,30.13678608,10022.97346,3
2026-09-23T07:30:00+00:00,-0.8590404421,9993.695713,21.73888937,10014.57556,3
2026-09-23T07:45:00+00:00,-0.8590404421,9993.695713,35.47006674,10028.30674,3
2026-09-23T08:00:00+00:00,-1.489927404,9993.695713,31.96965077,10024.17544,3
2026-09-23T08:15:00+00:00,-1.489927404,9993.695713,29.29550928,10021.50129,3
2026-09-23T08:30:00+00:00,-1.489927404,9993.695713,31.26489118,10023.47068,3
2026-09-23T08:45:00+00:00,-1.489927404,9993.695713,6.640407779,9998.846193,3
2026-09-23T09:00:00+00:00,-1.489927404,9993.695713,19.33354608,10011.53933,3
2026-09-23T09:15:00+00:00,-1.489927404,9993.695713,6.124868011,9998.330654,3
2026-09-23T09:30:00+00:00,-1.489927404,9993.695713,-3.700210891,9988.505575,3
2026-09-23T09:45:00+00:00,-1.489927404,9993.695713,-12.67407196,9979.531714,3
2026-09-23T10:00:00+00:00,-1.489927404,9993.695713,12.38105534,10004.58684,3
2026-09-23T10:15:00+00:00,-1.489927404,9993.695713,7.055682268,9999.261468,3
2026-09-23T10:30:00+00:00,-1.489927404,9993.695713,27.32575009,10019.53154,3
2026-09-23T10:45:00+00:00,-1.489927404,9993.695713,28.9024466,10021.10823,3
2026-09-23T11:00:00+00:00,-1.489927404,9993.695713,20.71850116,10012.92429,3
2026-09-23T11:15:00+00:00,-1.489927404,9993.695713,5.723189641,9997.928975,3
2026-09-23T11:30:00+00:00,-1.489927404,9993.695713,7.652198354,9999.857984,3
2026-09-23T11:45:00+00:00,-1.489927404,9993.695713,16.89740943,10009.10319,3
2026-09-23T12:00:00+00:00,6547.365254,3337.95881,21.40668393,9906.730749,2
2026-09-23T12:15:00+00:00,6547.365254,3337.95881,12.04921307,9897.373278,2
2026-09-23T12:30:00+00:00,6547.365254,3337.95881,6.422618595,9891.746683,2
2026-09-23T12:45:00+00:00,6547.365254,3337.95881,7.799621749,9893.123686,2
2026-09-23T13:00:00+00:00,6547.365254,3337.95881,3.086799886,9888.410865,2
2026-09-23T13:15:00+00:00,6547.365254,3337.95881,-8.107836445,9877.216228,2
2026-09-23T13:30:00+00:00,6547.365254,3337.95881,-4.653966415,9880.670098,2
2026-09-23T13:45:00+00:00,5448.98831,4435.731979,19.34295602,9904.063245,3
2026-09-23T14:00:00+00:00,5988.724931,3794.386913,169.9467525,9953.058597,2
2026-09-23T14:15:00+00:00,5988.724931,3794.386913,217.6783946,10000.79024,2
2026-09-23T14:30:00+00:00,5988.724931,3794.386913,186.0012429,9969.113087,2
2026-09-23T14:45:00+00:00,5988.724931,3794.386913,185.296122,9968.407966,2
2026-09-23T15:00:00+00:00,8817.465353,1097.773169,46.34144734,9961.579969,1
2026-09-23T15:15:00+00:00,8817.465353,1097.773169,62.46672447,9977.705246,1
2026-09-23T15:30:00+00:00,8817.465353,1097.773169,70.42327569,9985.661797,1
2026-09-23T15:45:00+00:00,8817.465353,1097.773169,72.33284798,9987.571369,1
2026-09-23T16:00:00+00:00,8817.516619,1097.773169,59.60236603,9974.892154,1
2026-09-23T16:15:00+00:00,8817.516619,1097.773169,63.31542327,9978.605211,1
2026-09-23T16:30:00+00:00,8817.516619,1097.773169,58.11714314,9973.406931,1
2026-09-23T16:45:00+00:00,8817.516619,1097.773169,67.34674255,9982.636531,1
2026-09-23T17:00:00+00:00,8817.516619,1097.773169,79.2285257,9994.518314,1
